CustomerID,first_purchase,last_purchase,frequency,items_count,monetary,product_diversity,returned_orders,returned_items,return_rate,recency,tenure_days,aov,avg_days_between_orders,cluster_id,pca_x,pca_y,churn_risk_score,projected_clv_6m,projected_clv_12m,segment_persona,recommended_action
16006,2011-05-12 13:12:00,2011-05-12 13:12:00,1,84,101.4,8,0.0,0.0,0.0,211,211,101.4,211.0,1,-0.3879,-0.0325,61.3,8.82,16.97,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
16007,2011-05-08 13:32:00,2011-10-23 11:05:00,4,1388,1693.81,221,0.0,0.0,0.0,48,215,423.45,55.7,3,0.09,0.1133,29.7,262.79,505.37,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
16008,2011-05-19 10:54:00,2011-11-16 10:32:00,3,323,478.78,29,0.0,0.0,0.0,24,205,159.59,90.5,2,0.1071,-0.0714,16.4,92.64,178.16,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
16009,2011-07-03 11:26:00,2011-11-17 16:51:00,4,366,972.11,68,0.0,0.0,0.0,22,160,243.03,46.0,3,0.1839,-0.0018,18.5,234.96,451.85,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
16010,2010-12-12 12:18:00,2011-04-08 10:14:00,3,202,392.4,62,0.0,0.0,0.0,246,363,130.8,58.5,1,-0.2379,0.1973,97.8,1.13,2.17,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
16011,2010-12-08 16:34:00,2011-12-01 16:31:00,16,2035,3352.96,99,0.0,0.0,0.0,8,366,209.56,23.9,0,0.5906,0.2095,13.7,375.14,721.42,Champions (VIP),"Exclusive VIP preview, concierge service, high-tier loyalty gifts."
16012,2011-07-07 18:02:00,2011-11-04 13:25:00,3,799,1415.29,87,0.0,0.0,0.0,35,155,471.76,60.0,3,0.0882,0.0188,22.8,334.48,643.22,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
16014,2011-02-21 17:42:00,2011-11-02 12:04:00,3,258,646.83,123,1.0,4.0,25.0,38,291,215.61,126.5,3,0.0511,-0.0048,19.9,84.48,162.47,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
16015,2011-10-21 12:56:00,2011-12-06 10:58:00,3,907,704.55,146,1.0,3.0,25.0,4,49,234.85,22.5,0,0.3576,-0.2497,11.1,325.7,626.34,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
16016,2010-12-08 12:36:00,2011-12-06 14:35:00,8,602,1465.51,156,2.0,2.0,20.0,3,367,183.19,52.0,0,0.5653,-0.0652,9.7,171.1,329.04,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
16017,2011-10-23 12:56:00,2011-10-23 12:56:00,1,102,211.88,26,0.0,0.0,0.0,47,47,211.88,47.0,2,-0.1447,-0.1811,31.7,75.25,144.71,Low Value Occasional,Target with low-barrier impulse buys and seasonal holiday campaigns.
16018,2011-06-12 13:52:00,2011-10-31 14:13:00,2,190,408.9,26,0.0,0.0,0.0,39,180,204.45,141.0,2,-0.021,-0.0852,19.9,86.34,166.04,Promising New,"Welcome discount on 2nd purchase, onboarding email journey, product tips."
16019,2010-12-10 12:29:00,2011-10-24 11:51:00,9,1733,3786.24,133,1.0,84.0,10.0,47,365,420.69,39.8,3,0.2482,0.2992,34.8,320.92,617.15,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
16020,2011-10-05 13:54:00,2011-11-23 11:18:00,3,487,851.01,42,0.0,0.0,0.0,17,65,283.67,24.0,2,0.1743,-0.0867,20.5,351.81,676.55,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
16022,2011-03-24 13:16:00,2011-03-24 13:16:00,1,255,602.63,68,0.0,0.0,0.0,260,260,602.63,260.0,1,-0.3613,0.068,61.3,42.56,81.85,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
16023,2011-03-18 13:32:00,2011-10-24 16:34:00,3,358,719.81,90,0.0,0.0,0.0,46,266,239.94,110.0,3,0.027,0.0223,23.1,98.74,189.89,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
16024,2011-11-27 13:26:00,2011-11-27 13:26:00,1,397,251.03,61,0.0,0.0,0.0,12,12,251.03,12.0,2,0.0539,-0.332,21.6,102.34,196.81,Promising New,"Welcome discount on 2nd purchase, onboarding email journey, product tips."
16025,2011-11-10 11:45:00,2011-11-10 11:45:00,1,338,439.66,28,0.0,0.0,0.0,30,30,439.66,30.0,2,-0.0565,-0.2031,27.9,164.84,316.99,Promising New,"Welcome discount on 2nd purchase, onboarding email journey, product tips."
16026,2011-10-27 13:53:00,2011-10-27 13:53:00,1,243,236.09,30,0.0,0.0,0.0,43,43,236.09,43.0,2,-0.1283,-0.1871,30.8,84.95,163.37,Promising New,"Welcome discount on 2nd purchase, onboarding email journey, product tips."
16027,2011-02-10 12:19:00,2011-09-09 10:47:00,6,1147,934.62,11,1.0,1.0,14.29,92,303,155.77,42.2,3,0.0388,0.2404,62.0,55.62,106.96,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
16030,2011-02-03 11:28:00,2011-02-03 11:28:00,1,283,331.24,28,0.0,0.0,0.0,310,310,331.24,310.0,1,-0.4065,0.0639,61.3,19.62,37.73,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
16031,2011-04-06 14:23:00,2011-09-08 13:07:00,2,421,547.9,91,0.0,0.0,0.0,92,247,273.95,155.0,1,-0.1363,0.0293,35.6,67.78,130.35,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
16034,2011-01-11 11:54:00,2011-05-27 16:17:00,3,242,437.7,18,0.0,0.0,0.0,196,333,145.9,68.5,1,-0.2009,0.1746,90.2,6.11,11.75,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
16036,2011-03-21 13:01:00,2011-09-13 14:53:00,2,716,758.92,55,0.0,0.0,0.0,87,263,379.46,176.0,1,-0.1176,0.0365,33.1,91.6,176.16,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
16037,2010-12-16 10:18:00,2011-03-15 09:13:00,3,428,855.02,37,0.0,0.0,0.0,270,359,285.01,44.5,1,-0.2265,0.2416,98.0,2.26,4.35,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
16038,2011-05-22 11:29:00,2011-12-02 12:40:00,3,244,471.78,24,1.0,3.0,25.0,8,202,157.26,97.0,2,0.2577,-0.1956,11.0,98.63,189.68,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
16040,2011-03-16 09:58:00,2011-10-05 13:47:00,3,684,1313.55,57,0.0,0.0,0.0,65,269,437.85,102.0,3,-0.0038,0.0889,30.2,161.73,311.02,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
16041,2011-07-21 16:27:00,2011-11-09 12:25:00,3,1584,3166.4,6,0.0,0.0,0.0,31,141,1055.47,55.0,3,0.1317,0.0388,21.6,835.41,1606.56,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
16042,2011-01-11 13:25:00,2011-11-17 17:50:00,5,743,1177.47,68,2.0,10.0,28.57,22,332,235.49,77.5,3,0.2241,0.0469,16.2,141.02,271.19,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
16043,2011-01-26 11:14:00,2011-11-02 12:50:00,4,503,773.99,30,0.0,0.0,0.0,37,318,193.5,93.7,3,0.1023,0.0493,20.8,91.47,175.9,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
16045,2011-02-22 14:55:00,2011-08-12 12:41:00,4,897,1340.7,71,0.0,0.0,0.0,120,290,335.18,56.7,3,-0.0512,0.2128,67.3,71.73,137.95,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
16048,2010-12-01 15:27:00,2010-12-01 15:28:00,2,144,256.44,8,1.0,1.0,33.33,373,373,128.22,0.0,1,-0.3665,0.1655,98.0,0.65,1.25,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
16049,2011-09-25 14:33:00,2011-10-30 13:19:00,3,763,1074.81,248,0.0,0.0,0.0,40,75,358.27,17.5,3,0.0601,0.0228,52.1,267.71,514.83,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
16050,2011-06-19 11:44:00,2011-06-19 11:44:00,1,278,137.9,10,0.0,0.0,0.0,174,174,137.9,174.0,1,-0.3497,-0.0428,59.9,15.08,29.0,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
16052,2011-10-16 15:13:00,2011-10-16 15:13:00,1,282,362.06,34,0.0,0.0,0.0,54,54,362.06,54.0,2,-0.1476,-0.1419,33.3,125.58,241.49,Low Value Occasional,Target with low-barrier impulse buys and seasonal holiday campaigns.
16053,2011-08-09 14:57:00,2011-11-07 11:21:00,2,1793,1511.95,81,0.0,0.0,0.0,33,122,755.98,89.0,2,0.0452,-0.0493,19.6,472.79,909.22,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
16054,2011-07-17 13:08:00,2011-07-17 13:08:00,1,380,783.9,70,0.0,0.0,0.0,145,145,783.9,145.0,1,-0.267,0.0089,53.5,119.28,229.39,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
16055,2011-05-03 09:26:00,2011-05-03 09:26:00,1,22,134.8,8,0.0,0.0,0.0,221,221,134.8,221.0,1,-0.3856,-0.015,61.3,11.2,21.54,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
16056,2011-10-25 15:19:00,2011-10-25 15:19:00,1,345,650.75,66,0.0,0.0,0.0,45,45,650.75,45.0,2,-0.1022,-0.1387,31.3,232.47,447.07,Promising New,"Welcome discount on 2nd purchase, onboarding email journey, product tips."
16057,2011-02-28 10:35:00,2011-11-23 15:23:00,7,863,2263.12,109,3.0,30.0,30.0,16,285,323.3,44.8,0,0.3435,0.1021,15.7,317.63,610.83,Champions (VIP),"Exclusive VIP preview, concierge service, high-tier loyalty gifts."
16059,2010-12-07 10:36:00,2011-10-05 09:56:00,6,641,1453.16,126,0.0,0.0,0.0,66,368,242.19,60.4,3,0.1015,0.2195,37.5,117.11,225.2,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
16062,2010-12-10 12:00:00,2011-11-30 12:15:00,4,800,1153.62,50,0.0,0.0,0.0,10,365,288.4,118.3,0,0.2985,-0.0837,11.5,132.72,255.23,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
16063,2011-03-24 14:55:00,2011-03-24 14:56:00,1,262,335.32,23,0.0,0.0,0.0,260,260,335.32,260.0,1,-0.3802,0.0432,61.3,23.68,45.54,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
16065,2010-12-09 13:03:00,2010-12-09 13:03:00,1,228,367.14,71,0.0,0.0,0.0,365,365,367.14,365.0,1,-0.4273,0.0879,61.3,18.47,35.52,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
16066,2011-08-07 14:33:00,2011-11-23 11:54:00,5,935,1521.04,77,0.0,0.0,0.0,17,124,304.21,26.8,0,0.2686,0.0282,19.5,468.55,901.05,Champions (VIP),"Exclusive VIP preview, concierge service, high-tier loyalty gifts."
16070,2011-11-07 16:36:00,2011-11-17 15:50:00,2,457,852.15,32,0.0,0.0,0.0,22,32,426.08,10.0,2,0.0845,-0.1209,36.2,282.71,543.68,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
16071,2011-10-26 11:14:00,2011-10-26 11:14:00,1,180,326.24,21,0.0,0.0,0.0,45,45,326.24,45.0,2,-0.1245,-0.168,31.3,116.55,224.13,Promising New,"Welcome discount on 2nd purchase, onboarding email journey, product tips."
16072,2011-02-24 14:32:00,2011-02-24 14:32:00,1,140,584.32,23,0.0,0.0,0.0,288,288,584.32,288.0,1,-0.3774,0.0791,61.3,37.26,71.65,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
16073,2011-02-15 15:41:00,2011-02-15 15:41:00,1,48,122.4,1,1.0,11.0,50.0,297,297,122.4,297.0,1,-0.4323,0.0166,61.3,7.57,14.55,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
16076,2011-05-15 12:31:00,2011-12-06 14:59:00,10,1435,2234.73,71,1.0,72.0,9.09,3,209,223.47,22.9,0,0.6163,-0.0027,10.4,454.59,874.21,Champions (VIP),"Exclusive VIP preview, concierge service, high-tier loyalty gifts."
16078,2011-03-01 09:47:00,2011-03-01 09:47:00,1,16,79.2,1,0.0,0.0,0.0,284,284,79.2,284.0,1,-0.4396,-0.0071,61.3,5.12,9.85,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
16079,2011-10-30 13:06:00,2011-11-23 12:48:00,3,864,1352.0,18,0.0,0.0,0.0,17,40,450.67,11.5,2,0.1892,-0.067,28.7,501.27,963.98,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
16080,2011-03-10 14:44:00,2011-09-19 10:42:00,2,128,217.16,10,1.0,24.0,33.33,82,274,108.58,192.0,1,-0.1493,-0.0237,31.2,25.87,49.76,Low Value Occasional,Target with low-barrier impulse buys and seasonal holiday campaigns.
16081,2010-12-08 11:16:00,2011-10-14 13:06:00,5,1473,2799.42,175,0.0,0.0,0.0,56,367,559.88,77.8,3,0.1179,0.1935,29.3,255.89,492.1,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
16083,2010-12-14 11:51:00,2011-08-31 10:47:00,2,908,1317.62,31,0.0,0.0,0.0,101,361,658.81,260.0,1,-0.1216,0.0778,35.0,112.57,216.49,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
16084,2011-02-13 16:05:00,2011-02-13 16:05:00,1,216,436.18,38,0.0,0.0,0.0,299,299,436.18,299.0,1,-0.3924,0.0712,61.3,26.79,51.52,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
16085,2011-01-23 12:07:00,2011-11-16 13:24:00,5,636,981.51,123,0.0,0.0,0.0,23,321,196.3,74.5,3,0.2119,0.0443,16.7,120.86,232.41,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
16086,2010-12-07 13:45:00,2011-10-11 13:09:00,5,511,1121.39,24,1.0,1.0,16.67,59,367,224.28,77.0,3,0.0807,0.1609,30.7,100.48,193.22,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
16091,2011-05-25 09:18:00,2011-07-08 08:45:00,2,154,315.06,16,0.0,0.0,0.0,155,199,157.53,44.0,1,-0.2306,0.0684,89.6,7.81,15.02,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
16092,2011-03-30 15:38:00,2011-08-17 10:46:00,3,628,817.86,37,2.0,26.0,40.0,115,254,272.62,69.5,3,-0.1025,0.137,58.3,63.71,122.52,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
16093,2011-08-25 11:09:00,2011-08-25 11:09:00,1,20,17.0,1,0.0,0.0,0.0,107,107,17.0,107.0,1,-0.3444,-0.188,45.0,4.15,7.97,Low Value Occasional,Target with low-barrier impulse buys and seasonal holiday campaigns.
16094,2011-05-04 13:57:00,2011-11-28 12:45:00,4,647,1078.23,48,2.0,14.0,33.33,12,219,269.56,69.0,0,0.2716,-0.0664,12.8,203.72,391.76,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
16096,2011-03-20 13:38:00,2011-03-20 13:38:00,1,155,320.62,12,0.0,0.0,0.0,264,264,320.62,264.0,1,-0.3839,0.0431,61.3,22.3,42.89,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
16097,2011-04-13 13:47:00,2011-04-13 13:47:00,1,87,185.05,10,0.0,0.0,0.0,240,240,185.05,240.0,1,-0.3876,0.0084,61.3,14.16,27.23,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
16098,2010-12-01 09:45:00,2011-09-13 09:59:00,7,613,2005.63,34,0.0,0.0,0.0,88,374,286.52,47.7,3,0.0948,0.2972,55.7,112.73,216.78,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
16099,2011-04-28 08:34:00,2011-10-20 13:13:00,3,434,731.9,29,0.0,0.0,0.0,50,226,243.97,88.0,3,0.0154,0.0329,25.9,113.87,218.98,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
16101,2011-09-30 10:18:00,2011-09-30 10:18:00,1,757,1290.7,76,2.0,19.0,66.67,71,71,1290.7,71.0,1,-0.1463,-0.0554,37.0,422.83,813.14,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
16102,2011-08-03 12:50:00,2011-10-28 13:19:00,3,942,1842.14,41,0.0,0.0,0.0,42,128,614.05,43.0,3,0.0705,0.0515,30.2,476.66,916.65,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
16103,2011-04-20 12:28:00,2011-12-02 14:16:00,6,558,1429.64,30,0.0,0.0,0.0,7,234,238.27,45.4,0,0.4152,-0.0383,11.5,256.56,493.38,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
16104,2011-10-09 10:23:00,2011-10-09 10:23:00,1,122,298.21,28,0.0,0.0,0.0,62,62,298.21,62.0,2,-0.1739,-0.1337,35.0,100.79,193.84,Low Value Occasional,Target with low-barrier impulse buys and seasonal holiday campaigns.
16105,2011-04-05 10:13:00,2011-04-05 10:13:00,1,330,336.96,13,0.0,0.0,0.0,249,249,336.96,249.0,1,-0.3737,0.0382,61.3,24.85,47.79,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
16106,2011-10-05 10:37:00,2011-10-05 10:37:00,1,74,108.38,6,0.0,0.0,0.0,66,66,108.38,66.0,1,-0.2155,-0.1691,35.9,36.13,69.47,Low Value Occasional,Target with low-barrier impulse buys and seasonal holiday campaigns.
16107,2011-06-09 18:42:00,2011-11-22 09:40:00,7,1176,3204.16,16,0.0,0.0,0.0,18,183,457.74,27.5,0,0.3382,0.1303,20.0,664.65,1278.17,Champions (VIP),"Exclusive VIP preview, concierge service, high-tier loyalty gifts."
16108,2011-09-16 11:48:00,2011-09-16 11:48:00,1,615,842.5,48,1.0,16.0,50.0,85,85,842.5,85.0,1,-0.1864,-0.052,40.1,262.42,504.66,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
16109,2011-02-04 12:37:00,2011-05-05 09:17:00,2,612,611.88,18,0.0,0.0,0.0,219,309,305.94,90.0,1,-0.26,0.1382,85.2,13.91,26.74,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
16110,2011-02-01 14:01:00,2011-10-25 14:35:00,3,720,1320.95,283,0.0,0.0,0.0,45,311,440.32,133.0,3,0.0498,0.0455,21.9,157.4,302.7,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
16112,2011-01-05 11:47:00,2011-07-19 14:28:00,4,574,195.74,15,0.0,0.0,0.0,143,339,48.93,65.3,1,-0.139,0.1522,73.5,7.26,13.96,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
16113,2011-06-09 16:16:00,2011-06-09 16:16:00,1,176,161.38,30,0.0,0.0,0.0,183,183,161.38,183.0,1,-0.3521,-0.0301,61.3,16.19,31.14,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
16114,2011-06-22 10:13:00,2011-06-22 10:13:00,1,43,135.75,8,0.0,0.0,0.0,171,171,135.75,171.0,1,-0.3477,-0.0455,59.3,15.33,29.48,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
16115,2011-02-20 12:14:00,2011-11-30 11:32:00,8,994,1660.88,169,0.0,0.0,0.0,10,293,207.61,40.4,0,0.4198,0.0625,13.1,233.74,449.49,Champions (VIP),"Exclusive VIP preview, concierge service, high-tier loyalty gifts."
16116,2011-05-12 12:01:00,2011-05-12 12:01:00,1,248,612.78,34,1.0,2.0,50.0,212,212,612.78,212.0,1,-0.3307,0.0442,61.3,53.08,102.07,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
16117,2011-06-03 11:42:00,2011-06-03 11:42:00,1,130,232.21,30,0.0,0.0,0.0,190,190,232.21,190.0,1,-0.3459,-0.0102,61.3,22.44,43.16,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
16119,2011-09-28 10:15:00,2011-12-01 15:11:00,2,240,423.36,14,0.0,0.0,0.0,8,73,211.68,65.0,2,0.2006,-0.2641,11.4,195.05,375.1,Promising New,"Welcome discount on 2nd purchase, onboarding email journey, product tips."
16120,2011-10-11 14:10:00,2011-10-11 14:22:00,4,878,1309.14,26,1.0,12.0,20.0,59,59,327.29,0.0,3,0.0518,0.1269,70.9,198.1,380.97,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
16121,2011-05-08 11:52:00,2011-10-13 12:59:00,2,576,854.66,170,0.0,0.0,0.0,57,216,427.33,159.0,2,-0.0522,-0.0089,24.8,141.19,271.51,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
16122,2010-12-08 11:41:00,2011-09-27 15:34:00,4,1128,684.42,26,0.0,0.0,0.0,73,367,171.1,98.0,3,-0.0002,0.1247,33.5,58.84,113.16,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
16123,2011-10-19 09:18:00,2011-10-19 09:18:00,1,170,307.78,16,0.0,0.0,0.0,52,52,307.78,52.0,2,-0.1473,-0.1533,32.8,107.55,206.83,Low Value Occasional,Target with low-barrier impulse buys and seasonal holiday campaigns.
16124,2011-01-26 14:45:00,2011-01-26 14:45:00,1,48,249.0,11,1.0,7.0,50.0,317,317,249.0,317.0,1,-0.419,0.0545,61.3,14.42,27.74,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
16125,2010-12-07 15:48:00,2010-12-07 15:48:00,1,124,289.35,13,0.0,0.0,0.0,367,367,289.35,367.0,1,-0.4358,0.0785,61.3,14.48,27.84,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
16126,2011-02-16 11:18:00,2011-11-10 16:03:00,4,2125,6287.77,57,0.0,0.0,0.0,29,297,1571.94,89.3,3,0.205,0.1097,18.2,821.73,1580.25,Champions (VIP),"Exclusive VIP preview, concierge service, high-tier loyalty gifts."
16127,2011-10-31 13:58:00,2011-10-31 13:58:00,1,323,656.25,40,0.0,0.0,0.0,39,39,656.25,39.0,2,-0.0813,-0.1552,29.9,239.22,460.03,Promising New,"Welcome discount on 2nd purchase, onboarding email journey, product tips."
16128,2011-03-02 12:21:00,2011-11-22 11:14:00,5,988,1880.22,76,0.0,0.0,0.0,18,283,376.04,66.2,3,0.2674,0.0437,15.2,267.33,514.1,Champions (VIP),"Exclusive VIP preview, concierge service, high-tier loyalty gifts."
16131,2011-04-14 08:32:00,2011-10-19 11:53:00,6,1802,3506.54,55,0.0,0.0,0.0,52,240,584.42,37.6,3,0.1646,0.2286,39.5,419.43,806.59,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
16134,2010-12-15 14:00:00,2011-11-18 10:05:00,2,371,618.09,34,1.0,14.0,33.33,22,359,309.04,337.0,2,0.0741,-0.1346,14.0,70.26,135.11,Promising New,"Welcome discount on 2nd purchase, onboarding email journey, product tips."
